playRole,play role,owl:Thing,what is the play role of <X>,what is the play role of <X>,,,,
playingTime,playing time,Time,what is the playing time of <X>,what is the playing time of <X>,,,http://dbpedia.org/ontology/playingTime,1026
pole,pole,xsd:string,what is the pole of <X>,what is the pole of <X>,,,http://dbpedia.org/ontology/pole,357
politicalLeader,political leader,PersonFunction,what is the political leader of <X>,what is the political leader of <X>,,,http://dbpedia.org/ontology/politicalLeader,1
populationQuote,population quote,xsd:string,what is the population quote of <X>,what is the population quote of <X>,,,,
populationTotal,population total,xsd:nonNegativeInteger,what is the population total of <X>,what is the population total of <X>,,,http://dbpedia.org/ontology/populationTotal,4423
portfolio,portfolio,xsd:string,what is the portfolio of <X>,what is the portfolio of <X>,,,http://dbpedia.org/ontology/portfolio,188
position,position,owl:Thing,what is the position of <X>,what is the position of <X>,,,http://dbpedia.org/ontology/position,1
postalCode,postal code,xsd:string,what is the postal code of <X>,what is the postal code of <X>,,,http://dbpedia.org/ontology/postalCode,1
predecessor,predecessor,owl:Thing,what is the predecessor of <X>,what is the predecessor of <X>,,,http://dbpedia.org/ontology/predecessor,67430
prefix,prefix,xsd:string,what is the prefix of <X>,what is the prefix of <X>,,,http://dbpedia.org/ontology/prefix,1887
president,president,Person,what is the president of <X>,what is the president of <X>,,,http://dbpedia.org/ontology/president,11930
presidentGeneralCouncilMandate,mandate of the president of the general council,xsd:string,what is the mandate of the president of the general council of <X>,what is the mandate of the president of the general council of <X>,,,,
presidentRegionalCouncilMandate,mandate of the president council of the regional council,xsd:string,what is the mandate of the president council of the regional council of <X>,what is the mandate of the president council of the regional council of <X>,,,,
previousEntity,previous entity,Place,what is the previous entity of <X>,what is the previous entity of <X>,,,,
price,price,Currency,what is the price of <X>,what is the price of <X>,,,http://dbpedia.org/ontology/price,2675
primeMinister,prime minister,Person,what is the prime minister of <X>,what is the prime minister of <X>,,,http://dbpedia.org/ontology/primeMinister,108
produces,produces,owl:Thing,what is the produces of <X>,what is the produces of <X>,,,,
productionEndDate,production end date,xsd:date,what is the production end date of <X>,what is the production end date of <X>,,,http://dbpedia.org/ontology/productionEndDate,15
productionEndYear,production end year,xsd:gYear,what is the production end year of <X>,what is the production end year of <X>,,,http://dbpedia.org/ontology/productionEndYear,8072
productionStartDate,production start date,xsd:date,what is the production start date of <X>,what is the production start date of <X>,,,http://dbpedia.org/ontology/productionStartDate,40
productionStartYear,production start year,xsd:gYear,what is the production start year of <X>,what is the production start year of <X>,,,http://dbpedia.org/ontology/productionStartYear,10087
prominence,prominence,Length,what is the prominence of <X>,what is the prominence of <X>,,,http://dbpedia.org/ontology/prominence,119
pronunciation,pronunciation,xsd:string,what is the pronunciation of <X>,what is the pronunciation of <X>,,,http://dbpedia.org/ontology/pronunciation,1101
protectionStatus,monument protection status,xsd:string,what is the monument protection status of <X>,what is the monument protection status of <X>,,,,
provides,provides,owl:Thing,what is the provides of <X>,what is the provides of <X>,,,http://dbpedia.org/ontology/provides,8
province,province,Province,what is the province of <X>,what is the province of <X>,,,http://dbpedia.org/ontology/province,1894
provinceLink,province link,Province,what is the province link of <X>,what is the province link of <X>,,,http://dbpedia.org/ontology/provinceLink,1
publicationDate,publication date,xsd:date,what is the publication date of <X>,what is the publication date of <X>,,,http://dbpedia.org/ontology/publicationDate,39
publiclyAccessible,publicly accessible,xsd:string,what is the publicly accessible of <X>,what is the publicly accessible of <X>,,,http://dbpedia.org/ontology/publiclyAccessible,478
purpose,purpose,xsd:string,what is the purpose of <X>,what is the purpose of <X>,,,http://dbpedia.org/ontology/purpose,1314
quotation,quotation,xsd:string,what is the quotation of <X>,what is the quotation of <X>,,,http://dbpedia.org/ontology/quotation,14
quote,quote,xsd:string,what is the quote of <X>,what is the quote of <X>,,,http://dbpedia.org/ontology/quote,23037
race,race,Race,what is the race of <X>,what is the race of <X>,,,http://dbpedia.org/ontology/race,3938
raceHorse,race horse,Horse,what is the race horse of <X>,what is the race horse of <X>,,,http://dbpedia.org/ontology/raceHorse,3964
rank,rank,xsd:string,what is the rank of <X>,what is the rank of <X>,,,http://dbpedia.org/ontology/rank,69412
rankAgreement,rank of an agreement,xsd:nonNegativeInteger,what is the rank of an agreement of <X>,what is the rank of an agreement of <X>,,,,
rating,rating,xsd:float,what is the rating of <X>,what is the rating of <X>,,,http://dbpedia.org/ontology/rating,2992
rdf:type,undefined,owl:Thing,what is the undefined of <X>,what is the undefined of <X>,,,,
rdfs:comment,undefined,rdf:langString,what is the undefined of <X>,what is the undefined of <X>,,,,
rdfs:label,undefined,rdf:langString,what is the undefined of <X>,what is the undefined of <X>,,,,
rdfs:seeAlso,is used to indicate a resource that might provide additional information about the subject resource,owl:Thing,what is the is used to indicate a resource that might provide additional information about the subject resource of <X>,what is the is used to indicate a resource that might provide additional information about the subject resource of <X>,,,,
rdfs,subclass of,owl:Thing,what is the subclass of of <X>,what is the subclass of of <X>,,,,
rebuildDate,rebuild date,xsd:date,what is the rebuild date of <X>,what is the rebuild date of <X>,,,http://dbpedia.org/ontology/rebuildDate,1
recordLabel,record label,RecordLabel,what is the record label of <X>,what is the record label of <X>,,,http://dbpedia.org/ontology/recordLabel,36
redLongDistancePisteNumber,red long distance piste number,xsd:nonNegativeInteger,what is the red long distance piste number of <X>,what is the red long distance piste number of <X>,,,,
redSkiPisteNumber,red ski piste number,xsd:nonNegativeInteger,what is the red ski piste number of <X>,what is the red ski piste number of <X>,,,,
refcul,reference for cultural data,xsd:string,what is the reference for cultural data of <X>,what is the reference for cultural data of <X>,,,,
refgen,reference for general data,xsd:string,what is the reference for general data of <X>,what is the reference for general data of <X>,,,,
refgeo,reference for geographic data,xsd:string,what is the reference for geographic data of <X>,what is the reference for geographic data of <X>,,,,
refpol,reference for politic data,xsd:string,what is the reference for politic data of <X>,what is the reference for politic data of <X>,,,,
regency,regency,PopulatedPlace,what is the regency of <X>,what is the regency of <X>,,,http://dbpedia.org/ontology/regency,3
region,region,Place,what is the region of <X>,what is the region of <X>,,,http://dbpedia.org/ontology/region,100280
regionLink,region link,xsd:string,what is the region link of <X>,what is the region link of <X>,,,http://dbpedia.org/ontology/regionLink,34
regionType,region type,xsd:string,what is the region type of <X>,what is the region type of <X>,,,http://dbpedia.org/ontology/regionType,8310
regionalPrefecture,regional prefecture,xsd:string,what is the regional prefecture of <X>,what is the regional prefecture of <X>,,,,
registry,registry,xsd:string,what is the registry of <X>,what is the registry of <X>,,,http://dbpedia.org/ontology/registry,367
related,related,owl:Thing,what is the related of <X>,what is the related of <X>,,,http://dbpedia.org/ontology/related,7935
relatedPlaces,related places,List,what is the related places of <X>,what is the related places of <X>,,,,
releaseDate,release date,xsd:date,what is the release date of <X>,what is the release date of <X>,,,http://dbpedia.org/ontology/releaseDate,18374
relief,relief,xsd:string,what is the relief of <X>,what is the relief of <X>,,,http://dbpedia.org/ontology/relief,7954
religion,religion,owl:Thing,what is the religion of <X>,what is the religion of <X>,,,http://dbpedia.org/ontology/religion,19038
religiousHead,religious head,Person,what is the religious head of <X>,what is the religious head of <X>,,,http://dbpedia.org/ontology/religiousHead,22
reopened,reopened,xsd:date,what is the reopened of <X>,what is the reopened of <X>,,,http://dbpedia.org/ontology/reopened,79
representative,number of representatives,xsd:nonNegativeInteger,what is the number of representatives of <X>,what is the number of representatives of <X>,,,http://dbpedia.org/ontology/representative,1383
requirement,requirement,xsd:string,what is the requirement of <X>,what is the requirement of <X>,,,http://dbpedia.org/ontology/requirement,5
restoreDate,restore date,xsd:date,what is the restore date of <X>,what is the restore date of <X>,,,http://dbpedia.org/ontology/restoreDate,14
restriction,restriction,xsd:string,what is the restriction of <X>,what is the restriction of <X>,,,http://dbpedia.org/ontology/restriction,2
retentionTime,relation time,xsd:string,what is the relation time of <X>,what is the relation time of <X>,,,,
retired,retired,xsd:date,what is the retired of <X>,what is the retired of <X>,,,http://dbpedia.org/ontology/retired,8269
ridId,RID Id,xsd:string,what is the RID Id of <X>,what is the RID Id of <X>,,,,
river,river,River,what is the river of <X>,what is the river of <X>,,,http://dbpedia.org/ontology/river,1502
rkdArtistsId,RKDartists id,xsd:string,what is the RKDartists id of <X>,what is the RKDartists id of <X>,,,http://dbpedia.org/ontology/rkdArtistsId,1
role,role,xsd:string,what is the role of <X>,what is the role of <X>,,,http://dbpedia.org/ontology/role,15119
route,route,xsd:string,what is the route of <X>,what is the route of <X>,,,http://dbpedia.org/ontology/route,49529
royalAnthem,royal anthem,owl:Thing,what is the royal anthem of <X>,what is the royal anthem of <X>,,,http://dbpedia.org/ontology/royalAnthem,13
runningMate,running mate,Person,what is the running mate of <X>,what is the running mate of <X>,,,http://dbpedia.org/ontology/runningMate,3753
sales,sales,Sales,what is the sales of <X>,what is the sales of <X>,,,http://dbpedia.org/ontology/sales,97
scale,scale,xsd:string,what is the scale of <X>,what is the scale of <X>,,,http://dbpedia.org/ontology/scale,1563
score,score,xsd:double,what is the score of <X>,what is the score of <X>,,,http://dbpedia.org/ontology/score,384092
sea,sea,Sea,what is the sea of <X>,what is the sea of <X>,,,http://dbpedia.org/ontology/sea,2
secondLeader,secondLeader,Person,what is the secondLeader of <X>,what is the secondLeader of <X>,,,http://dbpedia.org/ontology/secondLeader,3056
secondPlace,second place,xsd:string,what is the second place of <X>,what is the second place of <X>,,,http://dbpedia.org/ontology/secondPlace,639
secondPopularVote,secondPopularVote,Person,what is the secondPopularVote of <X>,what is the secondPopularVote of <X>,,,http://dbpedia.org/ontology/secondPopularVote,31
selibrId,SELIBR Id,xsd:string,what is the SELIBR Id of <X>,what is the SELIBR Id of <X>,,,http://dbpedia.org/ontology/selibrId,5
senator,senator,Person,what is the senator of <X>,what is the senator of <X>,,,http://dbpedia.org/ontology/senator,3
seniority,seniority,xsd:string,what is the seniority of <X>,what is the seniority of <X>,,,http://dbpedia.org/ontology/seniority,729
series,series,owl:Thing,what is the series of <X>,what is the series of <X>,,,http://dbpedia.org/ontology/series,19787
sessionNumber,session number,xsd:integer,what is the session number of <X>,what is the session number of <X>,,,,
settlement,settlement,PopulatedPlace,what is the settlement of <X>,what is the settlement of <X>,,,http://dbpedia.org/ontology/settlement,72
setupTime,setup time,Time,what is the setup time of <X>,what is the setup time of <X>,,,http://dbpedia.org/ontology/setupTime,645
show,show,TelevisionShow,what is the show of <X>,what is the show of <X>,,,http://dbpedia.org/ontology/show,1128
similar,similar,owl:Thing,what is the similar of <X>,what is the similar of <X>,,,http://dbpedia.org/ontology/similar,345
siren,siren number,xsd:nonNegativeInteger,what is the siren number of <X>,what is the siren number of <X>,,,,
sizeBlazon,size blazon,xsd:string,what is the size blazon of <X>,what is the size blazon of <X>,,,,
sizeLogo,size logo,xsd:nonNegativeInteger,what is the size logo of <X>,what is the size logo of <X>,,,http://dbpedia.org/ontology/sizeLogo,1
sizeMap,size map,xsd:string,what is the size map of <X>,what is the size map of <X>,,,,
sizeThumbnail,size thumbnail,xsd:string,what is the size thumbnail of <X>,what is the size thumbnail of <X>,,,,
skiLift,ski lift,xsd:nonNegativeInteger,what is the ski lift of <X>,what is the ski lift of <X>,,,,
skiPisteKilometre,ski piste kilometre,Length,what is the ski piste kilometre of <X>,what is the ski piste kilometre of <X>,,,,
skiPisteNumber,ski piste number,xsd:nonNegativeInteger,what is the ski piste number of <X>,what is the ski piste number of <X>,,,,
skiTow,ski tow,xsd:nonNegativeInteger,what is the ski tow of <X>,what is the ski tow of <X>,,,,
skills,skills,owl:Thing,what is the skills of <X>,what is the skills of <X>,,,http://dbpedia.org/ontology/skills,1512
skos,broader,owl:Thing,what is the broader of <X>,what is the broader of <X>,,,,
skos,prefLabel,rdf:langString,what is the prefLabel of <X>,what is the prefLabel of <X>,,,,
skos,related,owl:Thing,what is the related of <X>,what is the related of <X>,,,,
slogan,slogan,rdf:langString,what is the slogan of <X>,what is the slogan of <X>,,,http://dbpedia.org/ontology/slogan,6915
snowParkNumber,snow park number,xsd:nonNegativeInteger,what is the snow park number of <X>,what is the snow park number of <X>,,,,
soundRecording,sound recording,Sound,what is the sound recording of <X>,what is the sound recording of <X>,,,http://dbpedia.org/ontology/soundRecording,1
source,source,owl:Thing,what is the source of <X>,what is the source of <X>,,,http://dbpedia.org/ontology/source,1
sourceConfluenceElevation,source confluence elevation,Length,what is the source confluence elevation of <X>,what is the source confluence elevation of <X>,,,http://dbpedia.org/ontology/sourceConfluenceElevation,208
sourceDistrict,source district,PopulatedPlace,what is the source district of <X>,what is the source district of <X>,,,http://dbpedia.org/ontology/sourceDistrict,455
sourceElevation,source elevation,Length,what is the source elevation of <X>,what is the source elevation of <X>,,,http://dbpedia.org/ontology/sourceElevation,4541
sourceMountain,source mountain,Mountain,what is the source mountain of <X>,what is the source mountain of <X>,,,http://dbpedia.org/ontology/sourceMountain,6147
sourcePlace,source place,PopulatedPlace,what is the source place of <X>,what is the source place of <X>,,,http://dbpedia.org/ontology/sourcePlace,6147
sourcePosition,source position,geo:SpatialThing,what is the source position of <X>,what is the source position of <X>,,,http://dbpedia.org/ontology/sourcePosition,4649
sourceRegion,source region,PopulatedPlace,what is the source region of <X>,what is the source region of <X>,,,http://dbpedia.org/ontology/sourceRegion,118
sourceState,source state,PopulatedPlace,what is the source state of <X>,what is the source state of <X>,,,http://dbpedia.org/ontology/sourceState,634
sourceText,sourceText,rdf:langString,what is the sourceText of <X>,what is the sourceText of <X>,,,,
southEastPlace,south-east place,Place,what is the south-east place of <X>,what is the south-east place of <X>,,,,
southPlace,south place,Place,what is the south place of <X>,what is the south place of <X>,,,,
southWestPlace,south-west place,Place,what is the south-west place of <X>,what is the south-west place of <X>,,,,
sovereignCountry,sovereign country,PopulatedPlace,what is the sovereign country of <X>,what is the sovereign country of <X>,,,,
speaker,speaker,xsd:integer,what is the speaker of <X>,what is the speaker of <X>,,,http://dbpedia.org/ontology/speaker,402
specialist,specialist,PersonFunction,what is the specialist of <X>,what is the specialist of <X>,,,http://dbpedia.org/ontology/specialist,33
specialization,specialization,owl:Thing,what is the specialization of <X>,what is the specialization of <X>,,,http://dbpedia.org/ontology/specialization,658
sport,sport,Sport,what is the sport of <X>,what is the sport of <X>,,,http://dbpedia.org/ontology/sport,51315
sportGoverningBody,sport governing body,owl:Thing,what is the sport governing body of <X>,what is the sport governing body of <X>,,,http://dbpedia.org/ontology/sportGoverningBody,173
stadium,Stadium,Stadium,what is the Stadium of <X>,what is the Stadium of <X>,,,http://dbpedia.org/ontology/stadium,324025
startOccupation,start occupation,xsd:string,what is the start occupation of <X>,what is the start occupation of <X>,,,,
startPoint,start point,Place,what is the start point of <X>,what is the start point of <X>,,,http://dbpedia.org/ontology/startPoint,77
startYear,start year,xsd:gYear,what is the start year of <X>,what is the start year of <X>,,,http://dbpedia.org/ontology/startYear,1237
statName,stat name,xsd:string,what is the stat name of <X>,what is the stat name of <X>,,,,
statValue,stat value,xsd:double,what is the stat value of <X>,what is the stat value of <X>,,,,
state,state,PopulatedPlace,what is the state of <X>,what is the state of <X>,,,http://dbpedia.org/ontology/state,73206
stateDelegate,state delegate,Person,what is the state delegate of <X>,what is the state delegate of <X>,,,http://dbpedia.org/ontology/stateDelegate,471
status,status,xsd:string,what is the status of <X>,what is the status of <X>,,,http://dbpedia.org/ontology/status,39729
statusYear,status year,xsd:string,what is the status year of <X>,what is the status year of <X>,,,,
subPrefecture,subprefecture,xsd:string,what is the subprefecture of <X>,what is the subprefecture of <X>,,,,
subdivision,subdivision,owl:Thing,what is the subdivision of <X>,what is the subdivision of <X>,,,http://dbpedia.org/ontology/subdivision,62433
subdivisionLink,subdivision link,xsd:string,what is the subdivision link of <X>,what is the subdivision link of <X>,,,,
subdivisions,subdivisions,xsd:nonNegativeInteger,what is the subdivisions of <X>,what is the subdivisions of <X>,,,http://dbpedia.org/ontology/subdivisions,126
sublimationPoint,sublimation point,Temperature,what is the sublimation point of <X>,what is the sublimation point of <X>,,,,
subregion,subregion,Place,what is the subregion of <X>,what is the subregion of <X>,,,http://dbpedia.org/ontology/subregion,1673
subsystem,subsystem,xsd:string,what is the subsystem of <X>,what is the subsystem of <X>,,,,
subsystemLink,subsystem link,xsd:string,what is the subsystem link of <X>,what is the subsystem link of <X>,,,,
subtitle,subtitle,xsd:string,what is the subtitle of <X>,what is the subtitle of <X>,,,http://dbpedia.org/ontology/subtitle,322
successfulLaunches,successful launches,xsd:nonNegativeInteger,what is the successful launches of <X>,what is the successful launches of <X>,,,http://dbpedia.org/ontology/successfulLaunches,267
successor,successor,owl:Thing,what is the successor of <X>,what is the successor of <X>,,,http://dbpedia.org/ontology/successor,28930
sudocId,SUDOC id,xsd:string,what is the SUDOC id of <X>,what is the SUDOC id of <X>,,,http://dbpedia.org/ontology/sudocId,58
supply,supply,Place,what is the supply of <X>,what is the supply of <X>,,,http://dbpedia.org/ontology/supply,64
surfaceFormOccurrenceOffset,position in which a surface occurs in a text,xsd:string,what is the position in which a surface occurs in a text of <X>,what is the position in which a surface occurs in a text of <X>,,,,
surfaceType,type of surface,xsd:string,what is the type of surface of <X>,what is the type of surface of <X>,,,,
synonym,synonym,xsd:string,what is the synonym of <X>,what is the synonym of <X>,,,http://dbpedia.org/ontology/synonym,34
systemRequirements,minimum system requirements,xsd:string,what is the minimum system requirements of <X>,what is the minimum system requirements of <X>,,,http://dbpedia.org/ontology/systemRequirements,1
tag,tag,xsd:date,what is the tag of <X>,what is the tag of <X>,,,http://dbpedia.org/ontology/tag,7
taoiseach,taoiseach,Person,what is the taoiseach of <X>,what is the taoiseach of <X>,,,http://dbpedia.org/ontology/taoiseach,269
team,team,SportsTeam,what is the team of <X>,what is the team of <X>,,,http://dbpedia.org/ontology/team,375998
teamSize,team size,xsd:nonNegativeInteger,what is the team size of <X>,what is the team size of <X>,,,http://dbpedia.org/ontology/teamSize,93
televisionSeries,television series,TelevisionShow,what is the television series of <X>,what is the television series of <X>,,,http://dbpedia.org/ontology/televisionSeries,2291
temperature,temperature,Temperature,what is the temperature of <X>,what is the temperature of <X>,,,http://dbpedia.org/ontology/temperature,2769
tennisSurfaceType,type of tennis surface,xsd:string,what is the type of tennis surface of <X>,what is the type of tennis surface of <X>,,,http://dbpedia.org/ontology/tennisSurfaceType,933
termPeriod,term period,TimePeriod,what is the term period of <X>,what is the term period of <X>,,,http://dbpedia.org/ontology/termPeriod,148574
thirdPlace,third place,xsd:string,what is the third place of <X>,what is the third place of <X>,,,http://dbpedia.org/ontology/thirdPlace,154
thumbnail,thumbnail,Image,what is the thumbnail of <X>,what is the thumbnail of <X>,,,http://dbpedia.org/ontology/thumbnail,1448505
thumbnailCaption,thumbnail caption,xsd:string,what is the thumbnail caption of <X>,what is the thumbnail caption of <X>,,,,
time,time,xsd:string,what is the time of <X>,what is the time of <X>,,,http://dbpedia.org/ontology/time,210445
timeInSpace,total time person has spent in space,Time,what is the total time person has spent in space of <X>,what is the total time person has spent in space of <X>,,,http://dbpedia.org/ontology/timeInSpace,120
timeZone,time zone,owl:Thing,what is the time zone of <X>,what is the time zone of <X>,,,http://dbpedia.org/ontology/timeZone,3311
title,title,rdf:langString,what is the title of <X>,what is the title of <X>,,,http://dbpedia.org/ontology/title,1
topSpeed,top speed,Speed,what is the top speed of <X>,what is the top speed of <X>,,,http://dbpedia.org/ontology/topSpeed,164
totalLaunches,total launches,xsd:nonNegativeInteger,what is the total launches of <X>,what is the total launches of <X>,,,http://dbpedia.org/ontology/totalLaunches,362
tradeMark,TradeMark,owl:Thing,what is the TradeMark of <X>,what is the TradeMark of <X>,,,,
translatedMotto,translated motto,xsd:string,what is the translated motto of <X>,what is the translated motto of <X>,,,,
tree,tree,Species,what is the tree of <X>,what is the tree of <X>,,,http://dbpedia.org/ontology/tree,850
type,type,owl:Thing,what is the type of <X>,what is the type of <X>,,,http://dbpedia.org/ontology/type,2636
typeCoordinate,type coordinate,xsd:string,what is the type coordinate of <X>,what is the type coordinate of <X>,,,,
ulanId,ULAN id,xsd:string,what is the ULAN id of <X>,what is the ULAN id of <X>,,,http://dbpedia.org/ontology/ulanId,11
unesco,unesco,PopulatedPlace,what is the unesco of <X>,what is the unesco of <X>,,,,
university,university,EducationalInstitution,what is the university of <X>,what is the university of <X>,,,http://dbpedia.org/ontology/university,2394
unloCode,UN/LOCODE,xsd:string,what is the UN/LOCODE of <X>,what is the UN/LOCODE of <X>,,,,
updated,updated,xsd:date,what is the updated of <X>,what is the updated of <X>,,,http://dbpedia.org/ontology/updated,27671
uses,uses,owl:Thing,what is the uses of <X>,what is the uses of <X>,,,http://dbpedia.org/ontology/uses,295
usk,approved rating of the Entertainment Software Self-Regulation Body in Germany,xsd:integer,what is the approved rating of the Entertainment Software Self-Regulation Body in Germany of <X>,what is the approved rating of the Entertainment Software Self-Regulation Body in Germany of <X>,,,http://dbpedia.org/ontology/usk,2
utcOffset,UTC offset,xsd:string,what is the UTC offset of <X>,what is the UTC offset of <X>,,,http://dbpedia.org/ontology/utcOffset,6182
value,value,xsd:nonNegativeInteger,what is the value of <X>,what is the value of <X>,,,http://dbpedia.org/ontology/value,5912
variantOf,variant or variation,owl:Thing,what is the variant or variation of <X>,what is the variant or variation of <X>,,,http://dbpedia.org/ontology/variantOf,4180
vehicle,vehicle,Automobile,what is the vehicle of <X>,what is the vehicle of <X>,,,http://dbpedia.org/ontology/vehicle,368
vehicleCode,vehicle code,xsd:string,what is the vehicle code of <X>,what is the vehicle code of <X>,,,http://dbpedia.org/ontology/vehicleCode,19
viafId,VIAF Id,xsd:string,what is the VIAF Id of <X>,what is the VIAF Id of <X>,,,http://dbpedia.org/ontology/viafId,1599
viceChancellor,vice chancellor,Person,what is the vice chancellor of <X>,what is the vice chancellor of <X>,,,http://dbpedia.org/ontology/viceChancellor,1127
vicePresident,vice president,Person,what is the vice president of <X>,what is the vice president of <X>,,,http://dbpedia.org/ontology/vicePresident,688
vicePrimeMinister,vice prime minister,Person,what is the vice prime minister of <X>,what is the vice prime minister of <X>,,,http://dbpedia.org/ontology/vicePrimeMinister,29
victim,victim (resource),owl:Thing,what is the victim (resource) of <X>,what is the victim (resource) of <X>,,,http://dbpedia.org/ontology/victim,72
victims,victims (string),xsd:string,what is the victims (string) of <X>,what is the victims (string) of <X>,,,http://dbpedia.org/ontology/victims,783
voice,voice,Person,what is the voice of <X>,what is the voice of <X>,,,http://dbpedia.org/ontology/voice,126
volume,volume,Volume,what is the volume of <X>,what is the volume of <X>,,,http://dbpedia.org/ontology/volume,7939
volumeQuote,volume quote,xsd:string,what is the volume quote of <X>,what is the volume quote of <X>,,,http://dbpedia.org/ontology/volumeQuote,1
water,water,xsd:string,what is the water of <X>,what is the water of <X>,,,http://dbpedia.org/ontology/water,267
waterArea,area of water,Area,what is the area of water of <X>,what is the area of water of <X>,,,http://dbpedia.org/ontology/waterArea,9
waterPercentage,water percentage of a place,xsd:float,what is the water percentage of a place of <X>,what is the water percentage of a place of <X>,,,,
webcast,webcast,owl:Thing,what is the webcast of <X>,what is the webcast of <X>,,,http://dbpedia.org/ontology/webcast,238
websiteLabel,label of a website,rdf:langString,what is the label of a website of <X>,what is the label of a website of <X>,,,,
weight,weight,Mass,what is the weight of <X>,what is the weight of <X>,,,http://dbpedia.org/ontology/weight,26454
westPlace,west place,Place,what is the west place of <X>,what is the west place of <X>,,,,
wholeArea,whole area,Area,what is the whole area of <X>,what is the whole area of <X>,,,,
width,width,Length,what is the width of <X>,what is the width of <X>,,,http://dbpedia.org/ontology/width,68633
widthQuote,width quote,xsd:string,what is the width quote of <X>,what is the width quote of <X>,,,http://dbpedia.org/ontology/widthQuote,2
wikiPageCharacterSize,Character size of wiki page,xsd:nonNegativeInteger,what is the Character size of wiki page of <X>,what is the Character size of wiki page of <X>,,,,
wikiPageDisambiguates,Wikipage disambiguates,owl:Thing,what is the Wikipage disambiguates of <X>,what is the Wikipage disambiguates of <X>,,,http://dbpedia.org/ontology/wikiPageDisambiguates,1537180
wikiPageEditLink,Link to the Wikipage edit URL,owl:Thing,what is the Link to the Wikipage edit URL of <X>,what is the Link to the Wikipage edit URL of <X>,,,,
wikiPageExternalLink,Link from a Wikipage to an external page,owl:Thing,what is the Link from a Wikipage to an external page of <X>,what is the Link from a Wikipage to an external page of <X>,,,http://dbpedia.org/ontology/wikiPageExternalLink,7772279
wikiPageExtracted,extraction datetime,xsd:dateTime,what is the extraction datetime of <X>,what is the extraction datetime of <X>,,,,
wikiPageHistoryLink,Link to the Wikipage history URL,owl:Thing,what is the Link to the Wikipage history URL of <X>,what is the Link to the Wikipage history URL of <X>,,,,
wikiPageID,Wikipage page ID,xsd:integer,what is the Wikipage page ID of <X>,what is the Wikipage page ID of <X>,,,http://dbpedia.org/ontology/wikiPageID,15797811
wikiPageInDegree,Wiki page in degree,xsd:nonNegativeInteger,what is the Wiki page in degree of <X>,what is the Wiki page in degree of <X>,,,,
wikiPageInterLanguageLink,Link from a Wikipage to a Wikipage in a different language about the same or a related subject.,owl:Thing,what is the Link from a Wikipage to a Wikipage in a different language about the same or a related subject. of <X>,what is the Link from a Wikipage to a Wikipage in a different language about the same or a related subject. of <X>,,,,
wikiPageLength,page length (characters) of wiki page,xsd:nonNegativeInteger,what is the page length (characters) of wiki page of <X>,what is the page length (characters) of wiki page of <X>,,,,
wikiPageModified,Wikipage modification datetime,xsd:dateTime,what is the Wikipage modification datetime of <X>,what is the Wikipage modification datetime of <X>,,,,
wikiPageOutDegree,Wiki page out degree,xsd:nonNegativeInteger,what is the Wiki page out degree of <X>,what is the Wiki page out degree of <X>,,,,
wikiPageRedirects,Wikipage redirect,owl:Thing,what is the Wikipage redirect of <X>,what is the Wikipage redirect of <X>,,,http://dbpedia.org/ontology/wikiPageRedirects,7632358
wikiPageRevisionID,Wikipage revision ID,xsd:integer,what is the Wikipage revision ID of <X>,what is the Wikipage revision ID of <X>,,,http://dbpedia.org/ontology/wikiPageRevisionID,15797811
wikiPageRevisionLink,Link to the Wikipage revision URL,owl:Thing,what is the Link to the Wikipage revision URL of <X>,what is the Link to the Wikipage revision URL of <X>,,,,
wikiPageUsesTemplate,wiki page uses template,WikimediaTemplate,what is the wiki page uses template of <X>,what is the wiki page uses template of <X>,,,,
wikiPageWikiLink,Link from a Wikipage to another Wikipage,owl:Thing,what is the Link from a Wikipage to another Wikipage of <X>,what is the Link from a Wikipage to another Wikipage of <X>,,,,
wikiPageWikiLinkText,Text used to link from a Wikipage to another Wikipage,owl:Thing,what is the Text used to link from a Wikipage to another Wikipage of <X>,what is the Text used to link from a Wikipage to another Wikipage of <X>,,,,
wikidataSplitIri,Wikidata IRI slit,owl:Thing,what is the Wikidata IRI slit of <X>,what is the Wikidata IRI slit of <X>,,,,
wins,wins,xsd:nonNegativeInteger,what is the wins of <X>,what is the wins of <X>,,,http://dbpedia.org/ontology/wins,9158
year,year,xsd:gYear,what is the year of <X>,what is the year of <X>,,,http://dbpedia.org/ontology/year,186342
yearOfConstruction,year of construction,xsd:gYear,what is the year of construction of <X>,what is the year of construction of <X>,,,http://dbpedia.org/ontology/yearOfConstruction,49389
zodiacSign,zodiac sign,owl:Thing,what is the zodiac sign of <X>,what is the zodiac sign of <X>,,,http://dbpedia.org/ontology/zodiacSign,3
