dbo:Person;;;<A> has how many relatives?;SELECT DISTINCT COUNT(?uri) where { <A> <http://dbpedia.org/property/relatives> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/relatives> ?uri };0823c2c40ec44ed38548274caa96984d
dbo:Person;;;Who is a famous relative of <A>?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/ontology/relative> <A> . ?uri a <http://dbpedia.org/ontology/Person> };select distinct ?a where { ?uri <http://dbpedia.org/ontology/relative> ?a . ?uri a <http://dbpedia.org/ontology/Person> };dc1d2cb750ca4e2e9f9a74ccd1c6c5cc
dbo:Person;;;Who is child of <A> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/children> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/children> ?uri };fd40821f1b1c4243bc23ef7f91268311
dbo:Person;;;Who is married to <A>?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/property/spouse> <A> };select distinct ?a where { ?uri <http://dbpedia.org/property/spouse> ?a };6adadd03b3254e5386b3c4bd1680b99d
dbo:Person;;;Who is married to a <A>?;SELECT DISTINCT ?uri where { ?x <http://dbpedia.org/property/title> <A> . ?uri <http://dbpedia.org/property/spouse> ?x };select distinct ?a where { ?x <http://dbpedia.org/property/title> ?a . ?uri <http://dbpedia.org/property/spouse> ?x };1f8f6352c2c54ce3b53aba360323d3ed
dbo:Person;;;Who is relative of the people died in <A> ?;SELECT DISTINCT ?uri where { ?x <http://dbpedia.org/property/deathPlace> <A> . ?x <http://dbpedia.org/ontology/relative> ?uri };select distinct ?a where { ?x <http://dbpedia.org/property/deathPlace> ?a . ?x <http://dbpedia.org/ontology/relative> ?uri };fdc1a6168b3544c294fcb5c5d4bd3de5
dbo:Person;;;Who is the child of <A>?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/child> ?uri };select distinct ?a where { ?a <http://dbpedia.org/ontology/child> ?uri };922da121de7d4c2b94f5704844a63b18
dbo:Person;dbo:Person;;Who is the common parent of <B> and <A> ?;SELECT DISTINCT ?uri where { <B> <http://dbpedia.org/ontology/parentOrganisation> ?uri . <A> <http://dbpedia.org/property/parent> ?uri };select distinct ?a, ?b where { ?b <http://dbpedia.org/ontology/parentOrganisation> ?uri . ?a <http://dbpedia.org/property/parent> ?uri };b0d14b766ec544f7b6027a2ff2c21705
dbo:Person;;;Who is the employer of <A> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/employer> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/employer> ?uri };5347e3d7e51348bb814413a5707b97f3
dbo:Person;;;Who is the famous relative of <A>?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/property/relatives> <A> };select distinct ?a where { ?uri <http://dbpedia.org/property/relatives> ?a };d8afce1fd4aa4a2580832293b1d0d318
dbo:Person;;;Who is the father of <A>?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/ontology/child> <A> };select distinct ?a where { ?uri <http://dbpedia.org/ontology/child> ?a };8ff0158616ba4528a7ed38a4e45df6bf
dbo:Person;;;Who is the former partner of <A> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/formerPartner> ?uri };select distinct ?a where { ?a <http://dbpedia.org/ontology/formerPartner> ?uri };d742a7e01f4c4ee48d60d542ecc2fb42
dbo:Person;;;who is the husband of <A>?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/partner> ?uri };select distinct ?a where { ?a <http://dbpedia.org/ontology/partner> ?uri };6239f50c40b045fb92f0ad0b63792e7b
dbo:Person;;;Who is the parent of <A>?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/property/children> <A> };select distinct ?a where { ?uri <http://dbpedia.org/property/children> ?a };7f7c3328eb5b44fd9119c85b39285fbf
dbo:Person;;;Who is the partner of <A>?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/property/partner> <A> };select distinct ?a where { ?uri <http://dbpedia.org/property/partner> ?a };51484b4dd82e47e9838bd6ae4d77c67a
dbo:Person;;;Who is the person whose child performed with <A>?;SELECT DISTINCT ?uri where { ?x <http://dbpedia.org/property/associatedActs> <A> . ?uri <http://dbpedia.org/ontology/child> ?x };select distinct ?a where { ?x <http://dbpedia.org/property/associatedActs> ?a . ?uri <http://dbpedia.org/ontology/child> ?x };390c756eecd94acfb6335abcaa91832a
dbo:Person;;;Who is the relative of <A> ?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/property/relatives> ?uri };select distinct ?a where { ?a <http://dbpedia.org/property/relatives> ?uri };069c73f4c6c84f3b8bed56b9f7dd229d
dbo:Person;;;Who is the spouse of <A>?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/property/spouse> <A> };select distinct ?a where { ?uri <http://dbpedia.org/property/spouse> ?a };1f0f16883a764370b8cb9aae06e6d527
dbo:Person;;;who married <A>?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/property/spouse> <A> };select distinct ?a where { ?uri <http://dbpedia.org/property/spouse> ?a };13fab3852bd645ef8d7c43e3d10a9d2b
dbo:Person;;;Who was the parent of person whose child is <A>?;SELECT DISTINCT ?uri where { ?x <http://dbpedia.org/property/children> <A> . ?x <http://dbpedia.org/ontology/parent> ?uri . ?x a <http://dbpedia.org/ontology/Person> };select distinct ?a where { ?x <http://dbpedia.org/property/children> ?a . ?x <http://dbpedia.org/ontology/parent> ?uri . ?x a <http://dbpedia.org/ontology/Person> };ce1c25a295524cd3ad8096741360c0a5
dbo:Person;;;Whos a famous relative of <A>?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/ontology/relation> <A> };select distinct ?a where { ?uri <http://dbpedia.org/ontology/relation> ?a };815d064630b3451baa5acb5bedd5e7ad
dbo:Person;;;Whose children are married to <A>?;SELECT DISTINCT ?uri where { ?x <http://dbpedia.org/property/spouse> <A> . ?uri <http://dbpedia.org/property/children> ?x };select distinct ?a where { ?x <http://dbpedia.org/property/spouse> ?a . ?uri <http://dbpedia.org/property/children> ?x };57f94e194bbf47d2bc8df0b967c56d74
dbo:Person;;;Whose children died in <A>?;SELECT DISTINCT ?uri where { ?x <http://dbpedia.org/ontology/deathPlace> <A> . ?uri <http://dbpedia.org/ontology/child> ?x };select distinct ?a where { ?x <http://dbpedia.org/ontology/deathPlace> ?a . ?uri <http://dbpedia.org/ontology/child> ?x };db0ceedbcf0e4e1ca708191b92dc2b59
dbo:Person;;;Whose mom is <A>?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/property/mother> <A> };select distinct ?a where { ?uri <http://dbpedia.org/property/mother> ?a };3230de5fe63a44debe27de6c25e6aedf
dbo:Person;dbo:Person;;Whose relatives are <A> and <B>?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/ontology/relative> <A> . ?uri <http://dbpedia.org/ontology/relative> <B> };select distinct ?a, ?b where { ?uri <http://dbpedia.org/ontology/relative> ?a . ?uri <http://dbpedia.org/ontology/relative> ?b };69451801bb474b41ae95ff1273c0b4d2
;dbo:Person;;Whose resting place is <A> and has kids named <B>?;SELECT DISTINCT ?uri where { ?uri <http://dbpedia.org/property/restingplace> <A> . ?uri <http://dbpedia.org/ontology/child> <B> };select distinct ?a, ?b where { ?uri <http://dbpedia.org/property/restingplace> ?a . ?uri <http://dbpedia.org/ontology/child> ?b };79debf2d75fe4c2c9651c15e18116af1
dbo:Person;dbo:Person;;Why did <A> and <B> die?;SELECT DISTINCT ?uri where { <A> <http://dbpedia.org/ontology/deathCause> ?uri . <B> <http://dbpedia.org/property/deathCause> ?uri };select distinct ?a, ?b where { ?a <http://dbpedia.org/ontology/deathCause> ?uri . ?b <http://dbpedia.org/property/deathCause> ?uri };7d39f4c231f744dfb4e0f7f5f4f15b7f
