foaf:thumbnail,thumbnail,Image,,,http://xmlns.com/foaf/0.1/thumbnail,1448505,what is the thumbnail of <X>,what is the thumbnail of <X>,SELECT ?x WHERE { <X> <http://xmlns.com/foaf/0.1/thumbnail> ?x },SELECT ?a WHERE { ?a <http://xmlns.com/foaf/0.1/thumbnail> [] . ?a a <http://dbpedia.org/ontology/Place> }
foaf:topic,A topic of some page or document.,owl:Thing,0.5,"omit words (""of the page"")",,,what is the topic or document. of <X>,what is the topic or document. of <X>,,
focus,focus,owl:Thing,,,,,what is the focus of <X>,what is the focus of <X>,,
followedBy,followed by,owl:Thing,0.4,,,,what is the followed by of <X>,what is <X> followed by,,
follows,follows,owl:Thing,,,,,what is the follows of <X>,what is the follows of <X>,,
forces,forces,xsd:string,,,,,what is the forces of <X>,what is the forces of <X>,,
foresterDistrict,foresterDistrict,owl:Thing,,,,,what is the foresterDistrict of <X>,what is the foresterDistrict of <X>,,
format,format (object),owl:Thing,,,http://dbpedia.org/ontology/format,81482,what is the format (object) of <X>,what is the format (object) of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/format> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/format> [] . ?a a <http://dbpedia.org/ontology/Place> }
formerName,former name,rdf:langString,,,http://dbpedia.org/ontology/formerName,16479,what is the former name of <X>,what is the former name of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/formerName> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/formerName> [] . ?a a <http://dbpedia.org/ontology/Place> }
foundedBy,founded by,Agent,,,http://dbpedia.org/ontology/foundedBy,12895,what is the founded by of <X>,what is the founded by of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/foundedBy> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/foundedBy> [] . ?a a <http://dbpedia.org/ontology/Place> }
founder,founder,Person,,,http://dbpedia.org/ontology/founder,1574,what is the founder of <X>,what is the founder of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/founder> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/founder> [] . ?a a <http://dbpedia.org/ontology/Place> }
foundingDate,founding date,xsd:date,,,http://dbpedia.org/ontology/foundingDate,23926,what is the founding date of <X>,what is the founding date of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/foundingDate> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/foundingDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
foundingYear,founding year,xsd:gYear,,,http://dbpedia.org/ontology/foundingYear,90919,what is the founding year of <X>,what is the founding year of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/foundingYear> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/foundingYear> [] . ?a a <http://dbpedia.org/ontology/Place> }
frequency,frequency,Frequency,,,http://dbpedia.org/ontology/frequency,16350,what is the frequency of <X>,what is the frequency of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/frequency> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/frequency> [] . ?a a <http://dbpedia.org/ontology/Place> }
frontierLength,length of a frontier,xsd:float,,,,,what is the length of a frontier of <X>,what is the length of a frontier of <X>,,
fuel,fuel,owl:Thing,,,,,what is the fuel of <X>,what is the fuel of <X>,,
fuelType,fuel type,owl:Thing,,,http://dbpedia.org/ontology/fuelType,464,what is the fuel type of <X>,what is the fuel type of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/fuelType> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/fuelType> [] . ?a a <http://dbpedia.org/ontology/Place> }
gameModus,Modus the game can be played in,xsd:string,,,,,what is the Modus the game can be played in of <X>,what is the Modus the game can be played in of <X>,,
gender,gender,owl:Thing,,,http://dbpedia.org/ontology/gender,4834,what is the gender of <X>,what is the gender of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/gender> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/gender> [] . ?a a <http://dbpedia.org/ontology/Place> }
genre,genre,Genre,,,http://dbpedia.org/ontology/genre,576001,what is the genre of <X>,what is the genre of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/genre> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/genre> [] . ?a a <http://dbpedia.org/ontology/Place> }
geolocDual,geolocdual,xsd:string,,,,,what is the geolocdual of <X>,what is the geolocdual of <X>,,
geologicPeriod,geologic period,xsd:string,,,http://dbpedia.org/ontology/geologicPeriod,99,what is the geologic period of <X>,what is the geologic period of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/geologicPeriod> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/geologicPeriod> [] . ?a a <http://dbpedia.org/ontology/Place> }
geology,geology,xsd:string,,,http://dbpedia.org/ontology/geology,406,what is the geology of <X>,what is the geology of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/geology> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/geology> [] . ?a a <http://dbpedia.org/ontology/Place> }
governingBody,governing body,Organisation,,,http://dbpedia.org/ontology/governingBody,6181,what is the governing body of <X>,what is the governing body of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/governingBody> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/governingBody> [] . ?a a <http://dbpedia.org/ontology/Place> }
governmentType,government type,GovernmentType,,,http://dbpedia.org/ontology/governmentType,11767,what is the government type of <X>,what is the government type of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/governmentType> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/governmentType> [] . ?a a <http://dbpedia.org/ontology/Place> }
governor,governor,Person,,,http://dbpedia.org/ontology/governor,4473,what is the governor of <X>,what is the governor of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/governor> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/governor> [] . ?a a <http://dbpedia.org/ontology/Place> }
governorGeneral,governor general,Person,,,http://dbpedia.org/ontology/governorGeneral,239,what is the governor general of <X>,what is the governor general of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/governorGeneral> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/governorGeneral> [] . ?a a <http://dbpedia.org/ontology/Place> }
greekName,name in ancient Greek,xsd:string,,,,,what is the name in ancient Greek of <X>,what is the name in ancient Greek of <X>,,
greenLongDistancePisteNumber,green long distance piste number,xsd:nonNegativeInteger,,,,,what is the green long distance piste number of <X>,what is the green long distance piste number of <X>,,
greenSkiPisteNumber,green ski piste number,xsd:nonNegativeInteger,,,,,what is the green ski piste number of <X>,what is the green ski piste number of <X>,,
gridReference,grid reference,xsd:string,,,http://dbpedia.org/ontology/gridReference,23925,what is the grid reference of <X>,what is the grid reference of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/gridReference> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/gridReference> [] . ?a a <http://dbpedia.org/ontology/Place> }
grossDomesticProductPerPeople,gross domestic product per people,xsd:string,,,,,what is the gross domestic product per people of <X>,what is the gross domestic product per people of <X>,,
grossDomesticProductRank,gross domestic product rank,xsd:string,,,,,what is the gross domestic product rank of <X>,what is the gross domestic product rank of <X>,,
hasChannel,has channel,owl:Thing,,,,,what is the has channel of <X>,what is the has channel of <X>,,
hasInput,has input,owl:Thing,,,,,what is the has input of <X>,what is the has input of <X>,,
hasInsidePlace,has inside place,Place,,,,,what is the has inside place of <X>,what is the has inside place of <X>,,
hasOutsidePlace,has outside place,Place,,,,,what is the has outside place of <X>,what is the has outside place of <X>,,
hasSurfaceForm,undefined,xsd:string,,,,,what is the undefined of <X>,what is the undefined of <X>,,
hasVariant,variant or variation,owl:Thing,,,http://dbpedia.org/ontology/hasVariant,653,what is the variant or variation of <X>,what is the variant or variation of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/hasVariant> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/hasVariant> [] . ?a a <http://dbpedia.org/ontology/Place> }
height,height,Length,,,http://dbpedia.org/ontology/height,202143,what is the height of <X>,what is the height of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/height> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/height> [] . ?a a <http://dbpedia.org/ontology/Place> }
heritageRegister,heritage register,owl:Thing,,,,,what is the heritage register of <X>,what is the heritage register of <X>,,
highestAltitude,highest altitude,Altitude,,,,,what is the highest altitude of <X>,what is the highest altitude of <X>,,
highestMountain,highest mountain,Mountain,,,http://dbpedia.org/ontology/highestMountain,79,what is the highest mountain of <X>,what is the highest mountain of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/highestMountain> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/highestMountain> [] . ?a a <http://dbpedia.org/ontology/Place> }
highestPlace,highest place,PopulatedPlace,,,http://dbpedia.org/ontology/highestPlace,250,what is the highest place of <X>,what is the highest place of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/highestPlace> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/highestPlace> [] . ?a a <http://dbpedia.org/ontology/Place> }
highestPosition,highest position,geo:SpatialThing,,,http://dbpedia.org/ontology/highestPosition,374,what is the highest position of <X>,what is the highest position of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/highestPosition> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/highestPosition> [] . ?a a <http://dbpedia.org/ontology/Place> }
highschool,highschool,School,,,http://dbpedia.org/ontology/highschool,6491,what is the highschool of <X>,what is the highschool of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/highschool> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/highschool> [] . ?a a <http://dbpedia.org/ontology/Place> }
historicalMap,historical map,xsd:string,,,,,what is the historical map of <X>,what is the historical map of <X>,,
historicalName,historical name,rdf:langString,,,,,what is the historical name of <X>,what is the historical name of <X>,,
homeArena,home arena,Arena,,,http://dbpedia.org/ontology/homeArena,1072,what is the home arena of <X>,what is the home arena of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/homeArena> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/homeArena> [] . ?a a <http://dbpedia.org/ontology/Place> }
homeColourHexCode,colour hex code of home jersey or its parts,xsd:string,,,,,what is the colour hex code of home jersey or its parts of <X>,what is the colour hex code of home jersey or its parts of <X>,,
homeStadium,home stadium,Stadium,,,http://dbpedia.org/ontology/homeStadium,7403,what is the home stadium of <X>,what is the home stadium of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/homeStadium> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/homeStadium> [] . ?a a <http://dbpedia.org/ontology/Place> }
honours,honours,owl:Thing,,,http://dbpedia.org/ontology/honours,1551,what is the honours of <X>,what is the honours of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/honours> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/honours> [] . ?a a <http://dbpedia.org/ontology/Place> }
humanDevelopmentIndexRank,human development index rank,xsd:string,,,,,what is the human development index rank of <X>,what is the human development index rank of <X>,,
imageSize,image size (px),xsd:integer,,,http://dbpedia.org/ontology/imageSize,1675,what is the image size (px) of <X>,what is the image size (px) of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/imageSize> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/imageSize> [] . ?a a <http://dbpedia.org/ontology/Place> }
imdbId,IMDB id,xsd:string,,,http://dbpedia.org/ontology/imdbId,72380,what is the IMDB id of <X>,what is the IMDB id of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/imdbId> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/imdbId> [] . ?a a <http://dbpedia.org/ontology/Place> }
incumbent,incumbent,Person,,,http://dbpedia.org/ontology/incumbent,96,what is the incumbent of <X>,what is the incumbent of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/incumbent> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/incumbent> [] . ?a a <http://dbpedia.org/ontology/Place> }
individualisedGnd,individualised GND number,xsd:string,,,http://dbpedia.org/ontology/individualisedGnd,229,what is the individualised GND number of <X>,what is the individualised GND number of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/individualisedGnd> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/individualisedGnd> [] . ?a a <http://dbpedia.org/ontology/Place> }
influenced,influenced,owl:Thing,,,http://dbpedia.org/ontology/influenced,10966,what is the influenced of <X>,what is the influenced of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/influenced> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/influenced> [] . ?a a <http://dbpedia.org/ontology/Place> }
influencedBy,influenced by,owl:Thing,,,http://dbpedia.org/ontology/influencedBy,23422,what is the influenced by of <X>,what is the influenced by of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/influencedBy> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/influencedBy> [] . ?a a <http://dbpedia.org/ontology/Place> }
information,information,xsd:string,,,,,what is the information of <X>,what is the information of <X>,,
informationName,information name,xsd:string,,,,,what is the information name of <X>,what is the information name of <X>,,
inscription,inscription,xsd:string,,,,,what is the inscription of <X>,what is the inscription of <X>,,
institution,institution,Organisation,,,http://dbpedia.org/ontology/institution,2264,what is the institution of <X>,what is the institution of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/institution> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/institution> [] . ?a a <http://dbpedia.org/ontology/Place> }
intercommunality,intercommunality,PopulatedPlace,,,http://dbpedia.org/ontology/intercommunality,7847,what is the intercommunality of <X>,what is the intercommunality of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/intercommunality> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/intercommunality> [] . ?a a <http://dbpedia.org/ontology/Place> }
introduced,introduced,xsd:date,,,http://dbpedia.org/ontology/introduced,15,what is the introduced of <X>,what is the introduced of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/introduced> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/introduced> [] . ?a a <http://dbpedia.org/ontology/Place> }
isPartOf,is part of,owl:Thing,,,http://dbpedia.org/ontology/isPartOf,912054,what is the is part of of <X>,what is the is part of of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/isPartOf> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/isPartOf> [] . ?a a <http://dbpedia.org/ontology/Place> }
isPartOfName,is part of (literal),xsd:string,,,http://dbpedia.org/ontology/isPartOfName,1614,what is the is part of (literal) of <X>,what is the is part of (literal) of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/isPartOfName> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/isPartOfName> [] . ?a a <http://dbpedia.org/ontology/Place> }
isRouteStop,is route stop,RouteStop,,,,,what is the is route stop of <X>,what is the is route stop of <X>,,
isniId,ISNI Id,xsd:string,,,http://dbpedia.org/ontology/isniId,50,what is the ISNI Id of <X>,what is the ISNI Id of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/isniId> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/isniId> [] . ?a a <http://dbpedia.org/ontology/Place> }
iso31661Code,ISO 3166-1 code,xsd:string,,,,,what is the ISO 3166-1 code of <X>,what is the ISO 3166-1 code of <X>,,
isoCode,iso code of a place,xsd:string,,,,,what is the iso code of a place of <X>,what is the iso code of a place of <X>,,
jureLanguage,jure language,Language,,,,,what is the jure language of <X>,what is the jure language of <X>,,
jurisdiction,jurisdiction,owl:Thing,,,http://dbpedia.org/ontology/jurisdiction,6457,what is the jurisdiction of <X>,what is the jurisdiction of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/jurisdiction> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/jurisdiction> [] . ?a a <http://dbpedia.org/ontology/Place> }
keyPerson,key person,Person,,,http://dbpedia.org/ontology/keyPerson,32206,what is the key person of <X>,what is the key person of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/keyPerson> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/keyPerson> [] . ?a a <http://dbpedia.org/ontology/Place> }
kinOfLanguage,kindOfLanguage,xsd:string,,,,,what is the kindOfLanguage of <X>,what is the kindOfLanguage of <X>,,
kindOfCoordinate,kind of coordinate,xsd:string,,,,,what is the kind of coordinate of <X>,what is the kind of coordinate of <X>,,
kindOfRock,kind of rock,xsd:string,,,,,what is the kind of rock of <X>,what is the kind of rock of <X>,,
knownFor,known for,owl:Thing,,,http://dbpedia.org/ontology/knownFor,46996,what is the known for of <X>,what is the known for of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/knownFor> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/knownFor> [] . ?a a <http://dbpedia.org/ontology/Place> }
lake,vastest lake,BodyOfWater,,,http://dbpedia.org/ontology/lake,2406,what is the vastest lake of <X>,what is the vastest lake of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/lake> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/lake> [] . ?a a <http://dbpedia.org/ontology/Place> }
land,land,Place,,,,,what is the land of <X>,what is the land of <X>,,
landArea,area of a land,Area,,,,,what is the area of a land of <X>,what is the area of a land of <X>,,
landPercentage,land percentage of a place,xsd:float,,,,,what is the land percentage of a place of <X>,what is the land percentage of a place of <X>,,
language,language,Language,,,http://dbpedia.org/ontology/language,108092,what is the language of <X>,what is the language of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/language> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/language> [] . ?a a <http://dbpedia.org/ontology/Place> }
languageRegulator,language regulator or academy,Language,,,http://dbpedia.org/ontology/languageRegulator,233,what is the language regulator or academy of <X>,what is the language regulator or academy of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/languageRegulator> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/languageRegulator> [] . ?a a <http://dbpedia.org/ontology/Place> }
latinName,name in latin,xsd:string,,,,,what is the name in latin of <X>,what is the name in latin of <X>,,
lawCountry,law country,xsd:string,,,,,what is the law country of <X>,what is the law country of <X>,,
lccnId,LCCN Id,xsd:string,,,http://dbpedia.org/ontology/lccnId,457,what is the LCCN Id of <X>,what is the LCCN Id of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/lccnId> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/lccnId> [] . ?a a <http://dbpedia.org/ontology/Place> }
leader,leader,Person,,,http://dbpedia.org/ontology/leader,8870,what is the leader of <X>,what is the leader of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/leader> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/leader> [] . ?a a <http://dbpedia.org/ontology/Place> }
league,league,SportsLeague,,,http://dbpedia.org/ontology/league,45411,what is the league of <X>,what is the league of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/league> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/league> [] . ?a a <http://dbpedia.org/ontology/Place> }
length,length,Length,,,http://dbpedia.org/ontology/length,75987,what is the length of <X>,what is the length of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/length> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/length> [] . ?a a <http://dbpedia.org/ontology/Place> }
lengthQuote,length quote,xsd:string,,,http://dbpedia.org/ontology/lengthQuote,1,what is the length quote of <X>,what is the length quote of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/lengthQuote> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/lengthQuote> [] . ?a a <http://dbpedia.org/ontology/Place> }
licensee,licensee,xsd:string,,,http://dbpedia.org/ontology/licensee,9403,what is the licensee of <X>,what is the licensee of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/licensee> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/licensee> [] . ?a a <http://dbpedia.org/ontology/Place> }
lieutenant,lieutenant,Person,,,http://dbpedia.org/ontology/lieutenant,1859,what is the lieutenant of <X>,what is the lieutenant of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/lieutenant> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/lieutenant> [] . ?a a <http://dbpedia.org/ontology/Place> }
limit,limit,xsd:string,,,,,what is the limit of <X>,what is the limit of <X>,,
linkedSpace,linked space,xsd:string,,,,,what is the linked space of <X>,what is the linked space of <X>,,
listItemOf,list item,owl:Thing,,,,,what is the list item of <X>,what is the list item of <X>,,
localAuthority,local authority,owl:Thing,,,http://dbpedia.org/ontology/localAuthority,2396,what is the local authority of <X>,what is the local authority of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/localAuthority> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/localAuthority> [] . ?a a <http://dbpedia.org/ontology/Place> }
locatedInArea,located in area,Place,,,http://dbpedia.org/ontology/locatedInArea,48899,what is the located in area of <X>,what is the located in area of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/locatedInArea> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/locatedInArea> [] . ?a a <http://dbpedia.org/ontology/Place> }
location,location,Place,,,http://dbpedia.org/ontology/location,413893,what is the location of <X>,what is the location of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/location> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/location> [] . ?a a <http://dbpedia.org/ontology/Place> }
locationCountry,państwo,Country,,,http://dbpedia.org/ontology/locationCountry,21851,what is the państwo of <X>,what is the państwo of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/locationCountry> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/locationCountry> [] . ?a a <http://dbpedia.org/ontology/Place> }
locationName,locationName,xsd:string,,,,,what is the locationName of <X>,what is the locationName of <X>,,
logo,logo,xsd:string,,,http://dbpedia.org/ontology/logo,1317,what is the logo of <X>,what is the logo of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/logo> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/logo> [] . ?a a <http://dbpedia.org/ontology/Place> }
longDistancePisteKilometre,long distance piste kilometre,Length,,,,,what is the long distance piste kilometre of <X>,what is the long distance piste kilometre of <X>,,
longDistancePisteNumber,long distance piste number,xsd:nonNegativeInteger,,,,,what is the long distance piste number of <X>,what is the long distance piste number of <X>,,
longName,longName,rdf:langString,,,http://dbpedia.org/ontology/longName,476,what is the longName of <X>,what is the longName of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/longName> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/longName> [] . ?a a <http://dbpedia.org/ontology/Place> }
lowest,lowest,xsd:string,,,http://dbpedia.org/ontology/lowest,358,what is the lowest of <X>,what is the lowest of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/lowest> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/lowest> [] . ?a a <http://dbpedia.org/ontology/Place> }
lowestAltitude,lowest altitude,Altitude,,,,,what is the lowest altitude of <X>,what is the lowest altitude of <X>,,
lowestMountain,lowest mountain,Mountain,,,http://dbpedia.org/ontology/lowestMountain,133,what is the lowest mountain of <X>,what is the lowest mountain of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/lowestMountain> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/lowestMountain> [] . ?a a <http://dbpedia.org/ontology/Place> }
lowestPlace,lowest place,PopulatedPlace,,,http://dbpedia.org/ontology/lowestPlace,166,what is the lowest place of <X>,what is the lowest place of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/lowestPlace> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/lowestPlace> [] . ?a a <http://dbpedia.org/ontology/Place> }
lowestPosition,lowest position,geo:SpatialThing,,,http://dbpedia.org/ontology/lowestPosition,101,what is the lowest position of <X>,what is the lowest position of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/lowestPosition> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/lowestPosition> [] . ?a a <http://dbpedia.org/ontology/Place> }
mainInterest,main interest,owl:Thing,,,http://dbpedia.org/ontology/mainInterest,4301,what is the main interest of <X>,what is the main interest of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/mainInterest> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/mainInterest> [] . ?a a <http://dbpedia.org/ontology/Place> }
mainIsland,main island,Place,,,,,what is the main island of <X>,what is the main island of <X>,,
majorityFloorLeader,majority floor leader,xsd:integer,,,,,what is the majority floor leader of <X>,what is the majority floor leader of <X>,,
majorityLeader,majority leader,xsd:integer,,,,,what is the majority leader of <X>,what is the majority leader of <X>,,
management,management,owl:Thing,,,http://dbpedia.org/ontology/management,597,what is the management of <X>,what is the management of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/management> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/management> [] . ?a a <http://dbpedia.org/ontology/Place> }
managementElevation,management elevation,Length,,,http://dbpedia.org/ontology/managementElevation,17,what is the management elevation of <X>,what is the management elevation of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/managementElevation> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/managementElevation> [] . ?a a <http://dbpedia.org/ontology/Place> }
managementMountain,management mountain,Mountain,,,http://dbpedia.org/ontology/managementMountain,46,what is the management mountain of <X>,what is the management mountain of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/managementMountain> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/managementMountain> [] . ?a a <http://dbpedia.org/ontology/Place> }
managementPlace,management place,PopulatedPlace,,,http://dbpedia.org/ontology/managementPlace,46,what is the management place of <X>,what is the management place of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/managementPlace> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/managementPlace> [] . ?a a <http://dbpedia.org/ontology/Place> }
managementPosition,management position,geo:SpatialThing,,,http://dbpedia.org/ontology/managementPosition,34,what is the management position of <X>,what is the management position of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/managementPosition> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/managementPosition> [] . ?a a <http://dbpedia.org/ontology/Place> }
managerYearsEndYear,manager years end year,xsd:gYear,,,,,what is the manager years end year of <X>,what is the manager years end year of <X>,,
managerYearsStartYear,manager years start year,xsd:gYear,,,,,what is the manager years start year of <X>,what is the manager years start year of <X>,,
mandate,political mandate,xsd:string,,,,,what is the political mandate of <X>,what is the political mandate of <X>,,
manufactory,manufactory,Factory,,,,,what is the manufactory of <X>,what is the manufactory of <X>,,
manufacturer,manufacturer,Organisation,,,http://dbpedia.org/ontology/manufacturer,35962,what is the manufacturer of <X>,what is the manufacturer of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/manufacturer> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/manufacturer> [] . ?a a <http://dbpedia.org/ontology/Place> }
